Gene,FC Fat tissue vs TLS,P-value Fat tissue vs TLS,FC in situ vs TLS,P-value in situ vs TLS,FC Lactiferous duct vs TLS,P-value Lactiferous duct vs TLS,FC Necrosis vs TLS,P-value Necrosis vs TLS,FC Tumor vs TLS,P-value Tumor vs TLS,FC Stroma vs TLS,P-value Stroma vs TLS,FC Lymphocyte vs TLS,P-value Lymphocyte vs TLS,FC Vessels vs TLS,P-value Vessels vs TLS
CALM3,0.7203635333702311,0.9963055902357957,0.5890153184064881,0.9999540412682968,1.07160867710762,0.13765932333205289,1.006506281772211,0.2665724229631541,0.6102807424639748,0.9999999861817958,0.8436212671237742,0.9621042743387577,0.5247233145594667,0.9999999999608647,0.7126603128774709,0.9841826644746926
CALML3,1.0000046238222355,0.11219784124655795,0.9999983359488046,0.8922199484307923,0.8596632104107427,0.9999899076365905,1.0000047002114534,0.05719401968436796,1.0000047832984063,0.03355456328531073,1.000004786681045,0.1490555885425417,1.0000047844712832,0.03139535756068551,0.9999959081130105,0.862553502114411
CALML3-AS1,1,0.5986462267749025,1,0.9482388882623065,1,0.7987103482234238,1,0.7706946442301048,1,0.8737850462393231,1,0.5066260006392498,1,0.42865687448334566,1,0.7708883966138562
CALML4,1,0.4631056615048216,1,0.3944189052320243,1,0.6586807121876079,1,0.43130976445899005,1,0.7209920793770085,1,0.28628266661922197,1,0.36795197893451653,1,0.5752924508583844
CALML5,0.5517547442922578,0.9999999753228007,0.5012047675136951,0.9999999110845629,0.9982006595358941,0.9834270483650612,0.247028030738161,0.9999999999995899,0.15176842297261717,0.9999999999999993,0.18823423052376023,0.9999999999999993,1.0000498124163972,0.42304276605129837,0.9938581216777558,0.995192582749272
CALML6,1,0.5060246208063252,1,0.8259427635894048,1,0.6541469697823714,1,0.7124448922009955,1,0.7766928371311322,1,0.7285271728883882,1,0.6077250631042919,1,0.7368254515245741
CALR,0.20001768605969136,0.9999999402443995,0.08755384362360323,0.9999999999935603,0.2813348390973337,0.9993562602072305,0.1442727903359131,0.9999999999999354,0.05594530608509338,1,0.06970695687030888,1,0.06211273220832925,1,0.10899902664814953,1
CALU,0.46211166495197775,1,1.1083742582079765,0.4459065296970527,1.2227616513110806,8.300788647125603E-8,0.5290304664317784,0.9999999998507495,0.599292347108746,0.9999999999997302,0.5116876893213822,1,1.0388636990824593,0.5333827807492558,0.7610874368188846,0.9995857878963915
CAMK1,0.9098089536531878,0.986263903410567,0.9988996858271006,0.5431025675897203,0.9811717830112477,0.9510103494595333,0.9438348399467064,0.8902831322812278,0.9492206894819983,0.996260256505182,0.9165308234417232,0.9990314694679686,0.8237828540172275,0.9999992974442617,0.7969395172265367,0.9999997178242337
CAMK1D,1.0530876450884186,0.06816732621838953,1.3293696390316434,1.3528303295069966E-10,1.324598889894891,1.5312170291142952E-8,0.9028635484711133,0.841147077806439,1.1918820379131359,4.647364697827938E-7,1.1562888871216306,5.486397211740744E-5,1.2996325003680895,9.950375631903801E-13,1.281846073484603,1.4159639464321413E-7
CAMK1G,1,0.5136060634629587,1,0.616311564692496,1,0.670806151157157,1,0.5965633167626252,1,0.49039979997117755,1,0.49577378442062475,1,0.7347147004321303,1,0.6339617412211845
CAMK2A,1,0.5049472993107285,1,0.9197248446844578,1,0.8219504502486366,1,0.7010511730983809,1,0.5109618811626319,1,0.8212608514476145,1,0.5147356585633419,1,0.7737553645099697
CAMK2B,0.9998054433372647,0.9908115094776601,0.9998100517934415,0.9990517370751504,0.999851153830618,0.9985601461822585,0.9948269807765422,0.9996284394262358,0.9922970029192019,0.9992655388326523,0.9961270130960208,0.992896913374027,1.0000002540026454,0.3208563747317412,0.9999725143713779,0.9893473903387241
CAMK2D,0.9695456475344504,0.6931152235085127,1.1533708522006396,0.00950115965003167,1.1697432889078547,4.5525082979273667E-4,1.0784814641998584,0.030484215067041433,1.0517835607533168,0.21813571660052686,1.111534617749624,7.751416339940857E-4,1.023526639851637,0.22176528151627184,1.079301659556347,0.032583241682159224
CAMK2G,0.8758987125099782,0.9999503967368243,1.02144640184792,0.25353795046178706,1.1602297485547537,0.001136393350872316,0.9516249997074607,0.9096128104064211,1.0720207212559223,0.01687653375729926,1.0273690998867517,0.21334996357687888,1.1787180732116702,9.710218414589068E-9,1.0799102430563516,0.0279466967722645
CAMK2N1,0.8063944550781158,0.9999999999380248,0.94685902930479,0.9999034188965468,0.8826872615739056,0.9999956941700467,0.8546521326807842,0.9999990653562658,0.9312042380433996,0.9982028389154297,0.8205837469942131,0.9999999999886714,0.9968617812201384,0.557674507928806,0.8407646021206274,0.9999990794977499
CAMK2N2,0.9999943495124258,0.8371691920200507,0.9998376729899515,0.9999055265814359,0.9999955384401588,0.9341772951097601,0.9951972312270779,0.9991461586178435,0.990084164720194,0.9999994953831525,0.9886195619323797,0.999998226816353,0.9999977916555776,0.5881377996575476,0.999983737265745,0.9880612720094331
CAMK4,1.2351842953250964,2.468988793733112E-7,1.2886419119817092,2.0766971678330383E-10,1.2884100027041894,6.707641240525125E-8,1.2886525557537203,1.2554385009125261E-12,1.2886675931004627,7.074818683931996E-14,1.2837086819018408,8.554451052187648E-12,1.1566879319454366,1.9014157967354377E-4,1.2879134430881851,4.820105600665138E-8
CAMKK1,0.9563261976183429,0.9947087824014879,0.9438070445211851,0.9959186336585171,0.9999802134592367,0.8273663442119726,0.9279846293912112,0.9999946705073574,0.9561817790054564,0.9999595239955824,0.9488808948208712,0.9998398395630753,0.9995612359532637,0.2481175328335708,0.9974314779199823,0.9550483142706645
CAMKK2,0.844900676911351,0.9999992680623104,0.8495951107578775,0.9998375302268897,0.9595299089726422,0.9276642772159542,0.9485019977373071,0.9442791273983079,0.8507081422135399,0.9999999388936882,0.9186647844484612,0.9995372088989453,0.9070980364788687,0.9994570468047027,0.9763724396955121,0.7961194583963587
CAMKMT,0.9849367772065027,0.9017158685825838,1.0000418057375304,0.42079800915868687,1.000090097591476,0.034644069028742785,0.9978571126913518,0.6601067898349038,0.9812133778935824,0.944050829800126,0.992934603443481,0.18703881652509083,1.0001127473130234,8.196650603082958E-4,1.0000922767597753,0.05809222455561094
CAMKV,1,0.5561212207888009,1,0.8185049609288719,1,0.6258985488341581,1,0.5624419998477244,1,0.780374782309602,1,0.5128683651056631,1,0.5802722822450683,1,0.7456438838568069
CAMLG,0.7628552725499277,0.9999997962174577,0.7880572273314634,0.9999777793811412,0.8142091634668972,0.9997137189904146,0.9008518724846244,0.999044747215867,0.8192664955330664,0.9999999953704833,0.9058451325297506,0.9990314694679686,0.8085241302951042,0.9999991382775438,0.8177440091790478,0.9997186465590401
CAMP,1.0000304782033496,0.024737586975947103,1.0000151506990713,0.26764231032132646,1.0000101904462624,0.2345193254840404,0.9999898171906366,0.522053630064598,0.9895163862896212,0.7824409524380492,0.9988602181744458,0.08851832371420085,1.0000262271633835,0.08268357040428358,1.0000217101326967,0.08360038536527585
CAMSAP1,0.944314563038316,0.9370468883215524,1.0086378906880398,0.8647608629506343,1.0382226846843796,0.39276828303470046,0.9420377244106048,0.9791844934551515,0.8801199436635878,0.9999797868485385,0.9849353905241721,0.7925452988384146,1.026718481646899,0.12248596784497781,1.0842107238025218,0.2510578867427702
CAMSAP2,0.7919199718249973,0.9999999999754039,0.9947801046705866,0.998036554254231,0.9642281060695429,0.9766011947182707,0.8871615845171064,0.9999925375837325,0.8067974505573561,0.99999999999936,0.8445599138349071,0.9999999999526821,0.9992990375765628,0.37883523860629975,0.9038970722159461,0.9996909827321963
CAMSAP3,0.871367028205394,0.9999999973547132,0.8293309790991392,0.9999999831377623,0.7008965005594003,0.9999999999999969,0.6631510030649787,0.999999999999972,0.6225267569875936,1,0.741953511820445,1,1.00014496587074,0.0820368023357706,1.0000158164967001,0.7169387817093389
CAMTA1,0.9200309584209372,0.9982721249483811,0.911330539917098,0.9879854094370037,0.910565847600071,0.9725386143265832,0.9593921784516496,0.9334307972819595,0.8413186157011034,0.9999999644234191,0.9381621889657228,0.9891233540635397,1.051641149731069,0.28154445738016914,1.022129688309666,0.6920907608249715
CAMTA2,1.1980399053130488,1.0979721768824052E-5,1.0462287855219827,0.1622183642803903,0.9568157291884167,0.6749123100097059,1.1391796736823931,0.0017737898703544433,1.0776627973027786,0.0826577484783981,1.0339842508526507,0.4959242374322832,0.9865749470148256,0.8962966353288138,0.9816754490602881,0.6830976441020387
CAND1,0.9152559144552616,0.9976124368980375,0.9312974494062016,0.8484464129075979,1.1516821267734296,0.0011933461572435622,1.029108187164358,0.29408846907759423,0.9822133690767,0.9191945365918092,1.0240195205416003,0.3272617163070911,1.1609475613928866,7.171020245727298E-7,1.136750400684357,3.187872491284693E-4
CAND2,0.9899869778918717,0.6683065452321728,0.9984651713174161,0.9671384490422544,0.9996369242126292,0.9402268722663412,0.9901864079435428,0.8517970193822353,0.957253524778721,0.9939154399609357,0.9807615372129929,0.938552609555599,1.0001195086789214,0.08265367239472034,0.9896350072716796,0.9880614928249716
CANT1,0.8790044873686028,0.9990835838970548,0.8811617834652473,0.9936096642885738,0.8304397845515044,0.9999223975126157,0.9121689406999789,0.974493505351952,0.5914482803789425,1,0.7198790480063207,0.9999999999999594,0.7322971671316515,0.9999999999309925,0.9883337480169677,0.8841984399659156
CANX,0.5330641540710362,0.9999999999740161,0.5085896178831147,0.9999997281028669,0.7484075566640046,0.9679041462212384,0.5509260992652242,0.9999999858547703,0.4131449624977769,1,0.6352915428169587,0.9999999942505056,0.6268088343784701,0.9999999970102794,0.8691648976222823,0.8477569064957073
CAP1,0.6819938237983707,0.9906601277716562,0.9832370601690262,0.11363151087522055,2.0835091624753885,9.370228029259407E-11,0.6618912517858176,0.9988583681492704,1.6830108044945038,8.780234981069365E-11,1.1027599445527296,0.012234150442593683,1.6904072145538105,1.492504887638189E-10,1.6235319925908545,8.021694399042315E-8
CAP2,0.956881131443301,0.9999692481104587,0.9985319119559705,0.9996530010003235,0.9999386110404122,0.9906373745951512,0.9706292662873133,0.9999727653226006,0.9602341781934434,0.9999999986773024,0.9863319899981253,0.9993689642594308,1.0000087709683723,0.02869349617922088,0.9999576257933366,0.9500254901185651
CAPG,0.9720730162101283,0.8268961197644417,0.46103385175540784,0.9999999976793855,0.9212009486613725,0.9896034116036945,0.34361226675198864,0.9999999999999968,0.34917419559809404,0.9999999999999983,0.24783323505342172,1,0.18037846989510653,1,0.7583527231122554,0.9983634012020977
CAPN1,1.1480981117518358,0.07543661560804046,0.5224139359145594,0.9999999684670402,1.0835315778443608,0.605345581665228,0.9289700316461751,0.8933204627784799,0.6615379392832712,0.9999999946503106,0.5662822449885604,0.9999999999999944,0.9284899437923143,0.8808000307583893,0.9999039505495466,0.4721490215874006
CAPN10,0.9885372304839152,0.07485726753783384,0.9737367749446435,0.820890520997103,0.9566140810358282,0.6015659353827227,0.9920643117854475,0.06924908640138383,0.905557199523465,0.9783520089615559,0.9869233434432323,0.3272617163070911,0.9055371184421304,0.8970311750333576,1.0552705541661758,0.040711642439246194
CAPN10-DT,0.9893365732689787,0.3302117274286457,0.9882973534855918,0.7740408514582426,1.0075516592730318,0.3629601384001043,0.9856408141556021,0.5992202438395636,0.9824078274069551,0.6697835165490559,0.9923465438135128,0.1773160932513237,1.0009674998003346,0.03656577706645488,1.0077788741281022,0.4153354229354199
CAPN11,1,0.5190184116520458,1,0.6212721817383656,1,0.7660469608825895,1,0.3332168223663735,1,0.15047384470471797,1,0.30956214400676046,1,0.43747795080315144,1,0.7220263838857439
CAPN12,0.7354686736298276,0.9999999996085333,0.9742446771532615,0.836414985526168,1.0050488382633458,0.6147506936546578,0.6480976228835131,0.9999999999958971,1.0260800911994923,0.5057059723026691,0.9010414572554656,0.9998472235878131,1.1489631291463123,5.975560043265157E-8,1.034376045376839,0.569747263785395
CAPN13,0.999999259415034,0.8529489313030023,0.9961551222267292,0.9999917016182086,0.9999655279932679,0.9859420358645338,0.9999719101404212,0.9860587304713401,0.9841073750871538,0.9999671842995187,0.9935625224326882,0.9890311145903149,1.0000013415318596,0.3749648749226685,0.9999961101860354,0.8631488668554387
CAPN15,1.2341730590066653,7.980438217790504E-8,0.9239268714636775,0.7517642320126818,1.3192478335070106,4.3058299532610395E-6,1.2515599831724344,1.8699994050680132E-7,1.0096417347904918,0.7440575942702449,1.1544909676406916,2.6766263717119483E-5,0.9502041149115673,0.9375507380555554,1.2149044403550369,0.0014067015528756522
CAPN2,0.7685474568552731,0.9999992529317625,0.7172839917879974,0.9999012698886693,1.181912903575164,0.25638275522248866,1.1960286420386268,0.08840628081205662,0.5881387562237859,0.9999999999895823,0.7801311858595514,0.9999972178124451,1.0363398425849057,0.5203703076805817,1.1653285752478848,0.22360085939497104
CAPN5,0.9663641119772102,0.7696331328719235,0.9993447239474305,0.5975610944566534,0.9986220681187258,0.853525146960108,0.9907899180907341,0.4910339213031456,0.9628553963887848,0.9548591695251145,0.9193882971175793,0.9999959901672513,0.9693289522354827,0.7198332328740282,0.8592418677962905,0.9999937265640907
CAPN6,0.9999212944949353,0.4648554121717417,0.9999900628649869,0.7176375606533067,0.99991170068987,0.9303377087866476,1.0000072849509365,0.190432644075179,0.9894012328454466,0.8935636146045522,1.0000088853011768,0.05486452595976528,1.0000085435028958,0.06963630395335316,0.9999763498222914,0.656110598107533
CAPN7,0.8583427113062989,0.9999997072159622,0.973152905874584,0.9126615368191096,1.0040972313135383,0.2956794258616694,0.9404744980831423,0.9914500879978887,0.9376566141531191,0.999975471691439,0.956899496856405,0.9901345984317115,1.003937385943107,0.073708762741363,1.0042689185549318,0.24436291331751492
CAPN8,0.9999992158481119,0.47470355409162923,0.9999458437688425,0.9729015900652151,0.9013239596897887,0.9999997446419053,0.9999566451074985,0.940297996094118,0.9955090486006818,0.9536038215447247,0.9945435397112361,0.9811466198945078,1.000001194130651,0.1070411660113962,0.9999898660246933,0.829443249245768
CAPN9,1,0.8322221169099644,1,0.9548327791409859,1,0.8875687959443761,1,0.8620593306726897,1,0.8980076071234596,1,0.8182619216986693,1,0.8356422531484607,1,0.8508161092471345
CAPNS1,0.49363292226374644,0.9999995352635302,0.2867755012832741,0.9999999999999957,0.37926593022595767,0.9999999999341757,0.39749058756824257,0.9999999999986275,0.32229771253332573,1,0.2776953167513572,1,0.34159705111600835,0.9999999999999999,0.22033795492880084,1
CAPRIN1,0.5899887867839873,0.9999999998297548,0.593659205880835,0.9999930046036875,1.0349957915691876,0.15333002892318331,0.7571235741175124,0.9993173360439129,0.5623323779521598,0.9999999999999641,0.8323321354174372,0.9982262101296455,0.7720823695651045,0.9999944659772576,1.1097919815279982,0.03889468185172117
CAPRIN2,0.9365855620939337,0.9939846087072339,1.054129446336051,0.05586231578270513,0.984344911032411,0.8601715027392295,0.9936978244203742,0.5398765328723201,0.9724423641093551,0.9578807135029751,0.9854352516663138,0.7937126903747879,1.0167379990600076,0.20980116551020353,1.035511254697768,0.38103446559900167
CAPS,0.8457969493575048,0.9978448897213158,0.7050544783167741,0.9998540124445525,0.9373378005720395,0.8697513115767153,0.7931403209559182,0.9963947816115436,0.6893761864362861,0.9999999165835509,0.6230436822893299,0.999999997289069,1.1120154782987113,0.017751063119136032,1.1177134403340352,0.1444048921006851
CAPS2,1,0.9109582239503012,1,0.901060499733533,1,0.8861503462841717,1,0.8002532463950806,1,0.9205781967205219,1,0.8073563758409497,1,0.533926821654885,1,0.7681523746058387
CAPSL,1,0.6058657939367961,1,0.720502434373177,1,0.47480519844820657,1,0.6625513030961645,1,0.753321254365102,1,0.6756778959622473,1,0.5268704002156617,1,0.6015719100663263
CAPZA1,0.9640020924814122,0.8118562846903625,0.9854849897244574,0.6103947234775071,1.3047183479608417,2.3053590388793636E-6,1.1850147783387415,2.964729756508632E-4,0.9769791683820555,0.8085315090296228,1.2013416238301684,1.239481645375469E-6,1.0457037587024622,0.20862598866465287,1.2530807661628773,4.0785145555730055E-6
CAPZA2,0.7619386393412351,0.9999998169825345,0.7964316235792664,0.9980708910564979,1.038696458967116,0.1261402197104629,0.8902816800117342,0.921615275118462,0.7741949268663868,0.9999999753228007,0.9380219264240134,0.775795962928675,0.8226156917116801,0.9997373516585606,0.9557724214191852,0.6157341673862762
CAPZB,0.6199863918013961,0.9999999995771127,0.7365146962657497,0.9991207149975685,1.4297239716472079,4.7149044135378476E-4,0.8377717823249716,0.973254596072227,0.8813365144216598,0.9662830616935464,0.851585644161873,0.9888867560379927,0.6830376997910872,0.9999999402443995,0.8923062371702136,0.42195167019909796
CARD10,0.9569796456849844,0.9930165550010305,0.9298695870807007,0.9999096051625567,0.8960867462932811,0.9998612805395551,1.0001290347940428,0.784264852629447,0.9313611019594902,0.9999984252178131,0.9201080749488112,0.9999996307753858,0.9807761590638264,0.9563909813762628,0.7671632830154893,0.9999999987390032
CARD11,1.5654563487657847,2.6456774797757352E-15,1.6589597899886057,2.2453183900728776E-16,1.5989794382109868,7.347330466866578E-13,1.657735139758354,8.27212969499675E-17,1.6590828157102082,5.8394825578791315E-21,1.5998720815785528,1.62932048508508E-17,1.1882599198037567,8.036387802109155E-6,1.6512462737239595,1.2652273366591387E-15
